Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-02-27 11:20:05.021,8.89,5.04,9.6,8.9861,8.91
2026-02-27 11:20:05.122,8.92,5.04,9.6,8.985700000000001,8.91
2026-02-27 11:20:05.233,8.92,5.04,9.6,8.9851,8.915
2026-02-27 11:20:05.338,8.96,5.04,9.6,8.9846,8.92
2026-02-27 11:20:05.439,8.93,5.04,9.6,8.9839,8.92
2026-02-27 11:20:05.543,8.92,5.04,9.6,8.9827,8.92
2026-02-27 11:20:05.648,8.94,5.04,9.6,8.9823,8.92
2026-02-27 11:20:05.747,8.94,5.04,9.6,8.982000000000001,8.92
2026-02-27 11:20:05.852,8.92,5.04,9.6,8.9814,8.92
2026-02-27 11:20:05.961,8.9,5.04,9.6,8.9807,8.92
2026-02-27 11:20:06.158,8.93,5.04,9.6,8.9802,8.925
2026-02-27 11:20:06.368,8.99,5.04,9.6,8.98,8.93
2026-02-27 11:20:06.572,8.93,5.04,9.6,8.9794,8.93
2026-02-27 11:20:06.679,8.88,5.04,9.6,8.9788,8.93
2026-02-27 11:20:06.880,8.89,5.04,9.6,8.9786,8.925
2026-02-27 11:20:07.097,8.91,5.04,9.6,8.9787,8.925
2026-02-27 11:20:07.200,8.96,5.04,9.6,8.9794,8.925
2026-02-27 11:20:07.401,8.89,5.04,9.6,8.979,8.915
2026-02-27 11:20:07.608,8.93,5.04,9.6,8.9793,8.92
2026-02-27 11:20:07.715,8.88,5.04,9.6,8.9789,8.92
2026-02-27 11:20:07.817,8.9,5.04,9.6,8.9788,8.905000000000001
2026-02-27 11:20:07.919,8.94,5.04,9.6,8.9788,8.905000000000001
2026-02-27 11:20:08.028,8.9,5.04,9.6,8.9783,8.9
2026-02-27 11:20:08.122,8.89,5.04,9.6,8.9779,8.9
2026-02-27 11:20:08.238,8.88,5.04,9.6,8.9777,8.9
2026-02-27 11:20:08.337,8.93,5.04,9.6,8.978200000000001,8.9
2026-02-27 11:20:08.539,8.95,5.04,9.6,8.979,8.9
2026-02-27 11:20:08.643,8.9,5.04,9.6,8.979099999999999,8.9
2026-02-27 11:20:08.853,9.0,5.04,9.6,8.98,8.9
2026-02-27 11:20:09.259,8.94,5.04,9.6,8.9807,8.915
2026-02-27 11:20:09.367,9.02,5.04,9.6,8.9822,8.934999999999999
2026-02-27 11:20:09.472,9.0,5.04,9.6,8.9835,8.934999999999999
2026-02-27 11:20:09.668,8.99,5.04,9.6,8.9844,8.945
2026-02-27 11:20:09.783,9.08,5.04,9.6,8.9861,8.969999999999999
2026-02-27 11:20:09.887,9.01,5.04,9.6,8.9873,8.995000000000001
2026-02-27 11:20:09.991,9.05,5.04,9.6,8.9887,9.0
2026-02-27 11:20:10.087,9.04,5.04,9.6,8.9903,9.004999999999999
2026-02-27 11:20:10.205,9.02,5.04,9.6,8.9915,9.015
2026-02-27 11:20:10.311,8.94,5.04,9.6,8.991900000000001,9.015
2026-02-27 11:20:10.400,8.94,5.04,9.6,8.9923,9.015
2026-02-27 11:20:10.507,9.01,5.04,9.6,8.9933,9.01
2026-02-27 11:20:10.618,8.99,5.04,9.6,8.994,9.01
2026-02-27 11:20:10.713,8.96,5.04,9.6,8.993500000000001,9.01
2026-02-27 11:20:10.817,8.98,5.04,9.6,8.993400000000001,9.0
2026-02-27 11:20:10.922,8.96,5.04,9.6,8.9931,8.985
2026-02-27 11:20:11.029,8.96,5.04,9.6,8.9924,8.97
2026-02-27 11:20:11.134,8.96,5.04,9.6,8.9917,8.96
2026-02-27 11:20:11.232,8.92,5.04,9.6,8.9908,8.96
2026-02-27 11:20:11.443,8.93,5.04,9.6,8.9901,8.96
2026-02-27 11:20:11.548,8.93,5.04,9.6,8.988999999999999,8.96
2026-02-27 11:20:11.749,8.94,5.04,9.6,8.9875,8.96
2026-02-27 11:20:11.853,9.01,5.04,9.6,8.9873,8.96
2026-02-27 11:20:12.064,9.0,5.04,9.6,8.985700000000001,8.96
