Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-02-27 11:17:26.971,3.05,2.89,3.27,3.0479000000000003,3.05
2026-02-27 11:17:27.076,3.07,2.89,3.27,3.0483,3.05
2026-02-27 11:17:27.276,3.06,2.89,3.27,3.0484999999999998,3.05
2026-02-27 11:17:27.399,3.05,2.89,3.27,3.0483999999999996,3.05
2026-02-27 11:17:27.491,3.06,2.89,3.27,3.0486,3.05
2026-02-27 11:17:27.594,3.04,2.89,3.27,3.0483999999999996,3.05
2026-02-27 11:17:27.700,3.04,2.89,3.27,3.0483,3.05
2026-02-27 11:17:27.806,3.05,2.89,3.27,3.0483,3.05
2026-02-27 11:17:27.904,3.03,2.89,3.27,3.0482,3.05
2026-02-27 11:17:28.214,3.02,2.89,3.27,3.0477999999999996,3.05
2026-02-27 11:17:28.321,3.06,2.89,3.27,3.048,3.05
2026-02-27 11:17:28.423,3.03,2.89,3.27,3.0479,3.045
2026-02-27 11:17:28.530,3.04,2.89,3.27,3.0477999999999996,3.04
2026-02-27 11:17:28.635,3.04,2.89,3.27,3.0477999999999996,3.04
2026-02-27 11:17:28.742,3.07,2.89,3.27,3.0477999999999996,3.04
2026-02-27 11:17:28.843,3.06,2.89,3.27,3.0477999999999996,3.04
2026-02-27 11:17:28.949,3.04,2.89,3.27,3.0476,3.04
2026-02-27 11:17:29.047,3.05,2.89,3.27,3.0476,3.04
2026-02-27 11:17:29.145,3.03,2.89,3.27,3.0477,3.04
2026-02-27 11:17:29.250,3.05,2.89,3.27,3.0477999999999996,3.045
2026-02-27 11:17:29.364,3.05,2.89,3.27,3.0481,3.045
2026-02-27 11:17:29.467,3.04,2.89,3.27,3.0482,3.045
2026-02-27 11:17:29.567,3.04,2.89,3.27,3.0482,3.045
2026-02-27 11:17:29.672,3.04,2.89,3.27,3.0481,3.045
2026-02-27 11:17:29.781,3.04,2.89,3.27,3.0479,3.04
2026-02-27 11:17:29.877,3.05,2.89,3.27,3.0479,3.04
2026-02-27 11:17:29.987,3.04,2.89,3.27,3.0481,3.04
2026-02-27 11:17:30.094,3.06,2.89,3.27,3.0483,3.04
2026-02-27 11:17:30.196,3.05,2.89,3.27,3.0482,3.045
2026-02-27 11:17:30.302,3.06,2.89,3.27,3.0483,3.045
2026-02-27 11:17:30.396,3.06,2.89,3.27,3.0483999999999996,3.045
2026-02-27 11:17:30.604,3.06,2.89,3.27,3.0484999999999998,3.05
2026-02-27 11:17:30.808,3.06,2.89,3.27,3.0486,3.0549999999999997
2026-02-27 11:17:30.911,3.04,2.89,3.27,3.0484999999999998,3.0549999999999997
